"","110_114-CD3","164-CD15","166-CD44","167-CD7","168-CD13","170-CD56","151-CD123","153-IgM","156-CD10","158-CD33","160-CD14","165-CD16","115-CD45","139-CD45RA","175-CXCR4","142-CD19","144-CD11b","145-CD4","146-CD8","148-CD34","150-CD161","141-CD235ab","103-Viability","147-CD20","152-CD41","154-CD11c","159-CD38","169-CD61","171-CD117","172-CD47","174-HLADR","176-CD90"
"export_Marrow1_00_SurfaceOnly_singlets.fcs_133",2.41644124767148,0.855090001543043,4.12702737747363,2.81893387924609,1.30591632772911,0.332823243521963,0.976794887299931,0.563299126494015,0.716672743570018,4.1120666973858,3.62474474283345,1.69627573736575,3.32043856220149,1.32777883910224,0.97268498582041,0.954179454743134,2.98273523207293,2.96471527864127,2.07834089843205,0.309892887983755,0.679208516305893,1.16176872356339,2.99443730197293,0.485114399980332,0.126425624008414,1.27234129885671,2.35392551644906,0.669738976582079,0.615352850634098,2.85232841451963,1.33216469011809,0.579851308467097
"export_Marrow1_00_SurfaceOnly_singlets.fcs_138",0.352296986790212,0.923739508416939,4.05622506346591,1.98248982784946,1.39823015640189,1.00601205895244,1.94210170308368,1.17503780266524,0.657238806517557,3.35862744230116,1.2173894830106,0.740026330220271,1.84204030523316,0.781438280662616,1.02984216761709,0.867544931376211,0.481649413951439,0.612503463660228,0.508206727899615,1.52139332997249,0.55385044537659,2.26748039811782,2.46427948498375,0.285199795839654,0.224073010668702,1.78355736414431,2.62138853808045,0.375943477499252,0.740555169360821,2.33144037537122,4.09081477911333,0.881187288622383
"export_Marrow1_00_SurfaceOnly_singlets.fcs_147",0.0667040896582491,0.894374292417834,3.79709626497515,1.64465740309985,1.32832935680735,1.69519049486025,4.17507492548718,1.17375541831603,0.594039734282502,3.05619243709107,-0.144325399963158,0.912995713568886,2.52594994166048,0.645218210885944,2.31444102931682,2.04442966989066,0.203791343587567,0.346256080164278,0.54837766852815,1.68223332597387,1.06975840880654,0.433774825123713,2.13187566264968,0.528160435060267,1.56239734467517,2.83690846100743,3.03196807555111,0.766286465221629,1.90858334101158,2.89992545280559,1.75142472648708,0.586933240557802
"export_Marrow1_00_SurfaceOnly_singlets.fcs_148",1.26027843465026,3.40154232214012,3.73295658756357,1.50904917577311,0.657264385985512,1.76821927733727,0.294911989982394,0.188194881669606,0.710707141751008,4.0153094024882,0.676876708074747,0.78228523475783,2.45371803322694,0.935771809524096,2.16781670643226,0.939200613521259,1.73559568219601,0.440242873054461,0.241357735188143,0.185738443623924,0.71440095159192,1.20766045576878,2.44791580952142,0.274817560100842,0.199791067448337,0.929567002034286,2.7007866619779,0.583068266130991,0.0931943888992354,1.83760053804792,2.9746742438377,1.52591686694518
"export_Marrow1_00_SurfaceOnly_singlets.fcs_152",0.33675848416129,0.834340199297259,3.75328451105623,2.36568692308782,2.05046737300419,0.636811762897729,4.24611462361659,1.79758543795739,0.687038214494576,2.76857646726086,2.49432217784728,0.568342396933297,1.86175552057648,1.40899333161994,2.79431853905621,1.58242116908438,2.78736440461364,-0.243415298337087,0.273421016019462,0.335847428011953,0.809273257167369,0.390720426396976,0.924608398589611,0.399747885448586,1.76594118497156,2.11504403531696,2.52027790611134,0.430611746098978,1.88348837986149,2.81483881342684,0.101769157270988,1.93942849792677
"export_Marrow1_00_SurfaceOnly_singlets.fcs_157",1.4711761908924,1.53122029264496,4.03458784471161,2.48199458509511,1.8618628198722,0.752692513023792,1.79592591059139,1.87170502944019,1.22803648148541,4.11164868028846,3.49903431904951,0.497793008427267,3.15596412149676,0.865588341214754,1.51699380996741,1.32392513138904,3.52783533215076,2.51988283786672,0.859318700341443,0.352101038617661,-0.148071064869564,1.34955483312049,3.00129776573526,0.8291507619267,1.53487846440674,3.26411038328962,2.48255615172995,0.594484363449764,0.382249201812571,1.78060367114269,2.65251886994374,0.869450034213002
"export_Marrow1_00_SurfaceOnly_singlets.fcs_167",0.917670100548452,1.22454781356133,4.04636019955454,2.07167438005034,2.65777810859531,1.05620077008346,0.343690667223974,0.632854095791227,0.918425386810379,3.19869575688706,1.12785441451008,0.605012369528695,2.66251122995329,1.01137701013191,2.38964844344534,0.976018421232859,1.85427045020078,1.89942909059048,0.522297284607634,1.54608639732843,0.658779528046698,0.919855542412186,2.52777609191862,-0.0100325304532985,0.116855319211005,0.495841447004875,2.69044685179614,0.557172628361056,2.48971980199823,2.3971053766624,3.98562098946279,0.876700182539566
"export_Marrow1_00_SurfaceOnly_singlets.fcs_177",0.0255579390562369,0.929856863835561,4.1715114391921,2.17650960435293,1.59504772330748,1.41487415889833,2.76917902628445,-0.260129695140195,2.8946040987882,3.70829580624827,3.43496414746085,1.06902934149915,2.72785583177798,2.20523056605871,2.47396907774869,3.01282673273568,3.33389444554842,1.89709830345724,-0.0762942610787158,0.379699523307259,1.10927782936489,3.92262184317749,3.04806638092805,1.30962143281784,0.630305087678269,2.48530705339852,1.99249614977615,2.72401900930478,1.8041001475594,2.40305091271747,2.13252321917136,1.79894647104633
"export_Marrow1_00_SurfaceOnly_singlets.fcs_180",1.24658777403714,2.23717062827115,3.86564434486614,1.87338250395734,1.39807100143239,1.80946769661072,1.45022000000778,1.0928394427473,0.134721115560904,3.95758710137504,2.94032095906829,1.5888922763331,2.84116245183217,1.87152199786646,1.58905007849297,1.58908329686206,2.80065045559402,1.93871965373245,0.597020145843419,0.0987987736978437,-0.546765463310449,2.05888485248371,3.04513798595989,1.38220495659774,0.000232873645743245,2.27167958530896,2.38663652331964,0.322837571608456,1.3001993105535,2.43568598810958,1.96129348914791,1.07564416471462
"export_Marrow1_00_SurfaceOnly_singlets.fcs_190",2.29450223445666,2.07076606635126,4.30017717183001,2.55014162134397,2.29827064788951,0.426434505477205,1.45262624865572,0.768436539827869,1.89989162875281,3.78767795837274,3.77743470057675,2.45904368670811,3.57155031490184,2.04910747074469,1.82744510594758,1.44056179202689,3.10335409751834,2.51271312338474,2.8150831070105,0.878546770016751,1.66069969038821,2.8117089710964,3.03410394639085,0.380956917935312,-0.545861201688288,3.79371860456778,2.50201001104882,0.800005570749558,0.804876747492202,2.17804181473093,4.27624997633138,0.514064730917837
"export_Marrow1_00_SurfaceOnly_singlets.fcs_191",0.59324331047957,0.684536960680528,3.85451810287693,2.91261505667059,0.943158867123774,0.691721447214307,-0.334974926125626,0.583342609963235,1.97742238787852,4.2264734865667,3.65887716637812,1.78387462387682,3.12262491795546,1.02041587415584,1.07039457793624,1.0207522597864,3.35236742061245,1.79951410516584,0.189854181585656,1.791514430074,2.21212283845563,0.989240257802875,2.4477097538197,0.442046802315649,0.107954295921052,3.33926014465668,2.44067392226279,0.541929351423531,0.62316231715658,1.15084961952427,1.73637223735241,0.747571979171697
"export_Marrow1_00_SurfaceOnly_singlets.fcs_213",0.962998416486149,1.12805697866782,3.95020322932437,2.86052796976491,1.81008500890707,0.561310213320241,1.83552492097023,1.2445242636671,2.19129184321014,4.02367480496863,3.93614028836878,1.24293204516929,3.11782165838849,1.62660723806627,0.761159648818709,2.78063167194718,3.06870718349758,2.82028473269335,1.24109990411986,1.702751520561,0.560523425129269,1.05269338533814,2.55334166609665,0.436776740287368,0.342956417915565,3.7470040967383,2.48286147044183,0.382654354019022,0.198708492495887,1.41388240956214,3.81309484622541,0.479846564847348
"export_Marrow1_00_SurfaceOnly_singlets.fcs_217",1.71010800679751,1.35260398897152,4.44507521915229,3.25789536466734,1.39512689526932,2.08776693423035,1.3026931041586,0.645551507542371,2.14741007228953,4.02271909429096,3.66018581229056,1.77105096734652,3.16627748782052,2.05562686078974,2.9609187053389,0.54843225703458,3.48373219592161,2.64116330299593,3.35702245868183,1.43018317048993,0.802138758793808,1.28752508632725,2.63188175222118,1.6499054080981,0.0446770904793208,3.59824180552638,2.73601596259027,0.528017834351864,0.426875606569784,2.83752528638353,2.81681139199843,0.530022933535009
"export_Marrow1_00_SurfaceOnly_singlets.fcs_219",0.950545447198229,0.346022929207057,3.790229997126,1.66522110181494,0.835985643582214,0.481690772644389,4.05344450808506,1.62089308926321,0.69653822491669,2.31301393257046,2.26187177865677,0.434728719298138,2.43949492718559,1.79654088850142,2.54478524473787,1.11069104141555,2.45317851489071,0.350937711940944,0.546336288178688,1.41926342989771,0.533748587511002,0.936076104998326,2.40092870318885,1.36857801398489,0.898930606426633,0.760053595140693,2.90376399124314,0.538690622235557,1.46489230075159,1.99783828217608,0.94108480223044,0.804658540689293
"export_Marrow1_00_SurfaceOnly_singlets.fcs_227",2.07422994046867,4.01432809892869,4.05649809125449,3.68413305830645,0.793557601569269,0.38755127289533,0.928341869457694,1.00156996113254,1.25338245161548,3.49255083757536,1.29324962784959,1.98712860427906,3.17237198188982,2.58796491244436,2.57722815139809,0.950506849269531,1.83269926535099,0.823277963138199,3.47744165387349,1.88318427881793,0.651111922945429,1.39857098785694,2.58352844530038,0.786637565631874,0.257668087184868,3.04942345105787,2.92895287952703,0.581151192744353,0.272695267545158,2.18631913497411,3.66116425292511,1.15400440910136
"export_Marrow1_00_SurfaceOnly_singlets.fcs_228",0.33082422413,1.46020586783545,3.81113299935682,2.36287700433938,1.7288245136844,1.13753663441355,3.62816402280793,0.530555328725421,1.35601134467434,1.99510714660167,0.0744177555246678,-0.0217991555594312,2.40291126626188,2.30844016791552,2.77772524790984,2.80235272370955,0.162242469064626,2.58625158733559,1.38521749252678,1.60707619719261,1.80943461948694,2.82422405764109,2.03641813339921,-0.100564057698858,1.41784159633348,-0.0197520903335787,2.51117091338262,0.842244059422668,0.365532104993093,2.9374287295913,3.26909746306076,0.766450180833751
"export_Marrow1_00_SurfaceOnly_singlets.fcs_237",2.04030869901915,1.37172729158488,4.02968275905055,3.5017515637772,1.43832554266166,1.85912774563576,3.82719294485998,0.728931117407478,0.299443404396225,2.85685464200553,1.45063651799567,1.27685299931887,3.07112602458441,2.46130525514538,2.95988391842296,2.67959269479138,2.44896477759822,0.456173336714198,3.18379298183684,0.355520657506786,2.30589957702356,1.79725277219506,2.4820429337119,1.61996386586164,1.48873017507516,2.0408447474525,3.06595816953184,1.55655358638883,1.48602030866811,2.93539074246766,1.04935233361211,0.782038333778714
"export_Marrow1_00_SurfaceOnly_singlets.fcs_238",1.52677527485103,0.556491227699839,4.04035820761454,2.49281685584986,1.91320034239017,1.86009369854806,2.4554465979117,0.471044773302165,0.867024804221707,4.0776850292642,4.32718113124577,0.671315923364803,3.03171890501995,1.77529310133539,1.71442397002003,1.10193797500646,3.22074877027053,2.4935699599357,1.61983605277264,1.42921585116967,1.81552125368386,0.996487818034105,2.65840105700562,0.578509283364194,1.5691967485619,3.57043418899533,2.55297962127437,1.00699154017841,0.493956500957689,1.77771503302914,2.51183077018676,0.538755653854871
"export_Marrow1_00_SurfaceOnly_singlets.fcs_243",0.583137192997735,1.46796022599947,4.18920259037092,3.678306317173,2.18210262031152,1.12423802842059,0.766669376755851,0.506168612425875,1.23036455978183,3.97814187357527,3.90848116324741,3.15867163965639,3.28566161790618,2.0226240644068,1.9929781855029,1.15070858256092,3.00434514288825,2.59642649656004,2.65381743264917,-0.0629826098657183,2.5410973133488,1.56136739047644,2.96950429380546,1.41062697912741,0.332657817855541,3.92528103903598,2.27097890527836,1.85843885745138,0.777254297780625,2.71999181931684,3.47549416107838,0.882257269037725
"export_Marrow1_00_SurfaceOnly_singlets.fcs_246",1.03062608242525,1.94533493763249,4.15420414640231,2.48180135084544,2.91904541149564,1.96916597676989,2.36692273220232,-0.647936105518898,2.02686981342911,4.00016662793583,4.05936961584908,1.33175098222416,3.02528154863962,1.80482052801272,1.25765858018882,2.22334455575824,4.5,2.03538673543496,1.95576166346498,1.12274154654948,1.15335874632592,1.57874341130621,3.03403226319021,0.535626142499436,0.669491568667901,3.74980963136442,2.09562933236794,0.559106575608915,0.49870924960255,2.04429381484952,2.22832303876707,1.40357026801875
"export_Marrow1_00_SurfaceOnly_singlets.fcs_248",1.02842949703118,1.78315301067103,3.82467438006317,2.71413550905991,0.756250378422102,1.08641065467178,0.507477279481409,1.77055676576124,2.7176363508395,4.03914724872275,3.40352184643318,0.850501342605332,3.2035531687611,2.9446826711742,2.55256827334089,3.82767573692169,3.23582632656434,2.51133180884484,2.15576026055596,1.13344299507546,2.32867176677794,2.38234953155633,3.0597681718746,1.61913991091053,1.3601476939292,3.71775697819163,2.64942850722493,0.622800268441298,0.417354053036699,2.12524603814039,2.26583395981517,0.962424512735373
"export_Marrow1_00_SurfaceOnly_singlets.fcs_250",0.2858450575179,0.687455794576318,3.91316001723654,2.02144441401123,1.88711243487155,0.665783472232411,2.07052513903816,0.403419309575142,1.52499091246408,3.88522531554599,2.72698710501718,1.94537177042306,2.62423621976131,1.38634166111642,1.9659324809732,0.708120791608383,1.517903292678,0.338288991236762,-0.404904591782174,-0.421198296358923,-0.128813758370175,0.563362503274736,2.46561483437893,-0.269570627586981,0.0559791037820112,3.04588271356533,2.86430668426289,1.11571855648664,1.09104033396359,2.36590209768716,2.86337820169406,1.26001436560148
"export_Marrow1_00_SurfaceOnly_singlets.fcs_252",1.18637569351369,0.393863746839295,4.08857696800106,2.1157143487414,2.40424135193819,0.886795545928197,1.84505173765003,0.511394157022119,2.17175921871213,3.98275608918423,3.30410031842793,1.24841882711703,3.0359327702486,1.08740623535233,2.11934988890922,1.04655385279257,3.19257300143961,1.40150120389907,1.25233111132474,0.653722470044832,0.650437423405283,1.60942780490019,3.26854546523413,0.531481307587665,1.74644014152015,3.5963482310228,1.82737748250852,0.682585217611398,0.361810172229245,2.13795889826692,0.527634523462588,-0.159171362892341
"export_Marrow1_00_SurfaceOnly_singlets.fcs_254",0.438413599139823,2.00306263717884,3.95984804268799,2.35002997750249,1.76161986840823,1.53355459479143,1.92358407131171,1.53754458644708,1.78052646755061,3.93561341560194,2.50998874845059,0.228293542717688,2.80121956193751,2.07195858508878,1.99161266949956,2.10961716223122,2.53684913071352,1.30986639831883,1.28828775451689,-0.0519251661588601,1.11111439845586,0.660707318266904,2.57689442391037,0.790227258012831,1.2284863883717,2.97928826605972,2.88246568760146,0.361775664838982,0.509532318567555,2.05010152077494,2.4955085801881,1.76875820634566
"export_Marrow1_00_SurfaceOnly_singlets.fcs_256",1.54108080510911,0.896945706961742,3.70960945805423,2.61066884787607,2.50983632367655,4.12954177758789,0.742035511331802,1.92851480272444,1.10670946287783,3.51200900237409,2.96925382463715,0.69988329491687,2.50827974998805,1.98626988518743,3.37819645202141,1.08767262714473,3.27621879923424,1.08539907474763,0.236485909152694,1.51601207797385,0.745077305137413,1.4771038634708,3.65312561720549,0.44842757908174,1.12424001697033,3.34023764710832,1.85430507954737,0.424790547055286,1.03269274198853,2.12375003641928,0.92044894754831,1.97896555735073
"export_Marrow1_00_SurfaceOnly_singlets.fcs_263",2.15847119152099,1.01366591276437,4.00817815973752,2.36959481089964,1.731624013249,2.63469153469614,1.25002261688877,1.17926361414434,0.560328254384353,2.96887417958917,1.25922849969444,1.50258997998668,1.6644871829333,1.77068807362533,4.06653601594361,2.36492370494833,0.817033796147975,0.369833215310927,0.743433335090449,2.50978412393925,2.00608345323554,0.64157484334749,3.01720896591973,0.454188287058334,-0.374975012430443,0.798812175609106,3.04062576499922,0.813438707946398,2.59490078055283,1.50481238171397,4.15261780440221,2.23101316638916
"export_Marrow1_00_SurfaceOnly_singlets.fcs_268",1.7367900488815,1.80197134026337,3.76455182910398,1.85488234548305,1.52894163077117,0.694631545661253,3.95025601599302,1.68067923381439,0.720815441687151,2.98269310825204,1.73207910220538,1.12516609125872,2.53754362223128,0.533203822090615,0.365962776734465,2.15141112239937,2.5681806581444,0.411831419135486,1.48184360627991,0.332719934672562,0.564155498033055,2.85415190237478,2.28673863774251,0.504903327071404,2.03963173814018,1.84042491405037,2.93869293850411,0.457607540937541,0.658284010906326,3.06353566268713,0.523182703998172,1.68932210743057
